song_id,artist_id,song_genre,user_id,n_listen,publish_year
622,191,3,364,0,2018
518,183,5,504,13,2019
945,2,4,2253,11,2004
460,301,2,2153,6,2009
147,248,3,2259,14,2017
829,55,5,2399,13,2015
371,243,5,2948,8,2001
520,321,4,1073,13,2002
568,488,4,789,8,2001
63,256,5,1097,0,2007
426,248,4,2077,3,2014
131,204,4,2468,1,2009
509,450,5,2312,8,2006
187,263,5,883,14,2021
969,227,5,2909,4,2002
69,98,3,1357,15,2001
563,120,5,1417,15,2019
106,4,2,2974,2,2007
259,394,5,2503,10,2005
981,234,1,97,10,2021
739,315,4,2369,2,2020
535,8,5,2597,3,2012
716,97,5,946,7,2007
588,152,2,628,15,2009
892,309,1,2097,0,2010
366,452,1,2760,0,2009
234,176,3,1889,3,2012
941,232,1,2850,6,2018
960,20,1,663,7,2009
808,379,5,662,12,2011
658,161,1,762,7,2014
90,43,5,2702,2,2011
301,362,1,2008,2,2008
911,289,1,1207,15,2020
422,262,2,2593,1,2013
357,116,5,1443,3,2011
483,66,1,1472,2,2020
941,226,3,2479,13,2006
393,294,3,2395,0,2021
234,26,1,1678,9,2019
289,288,4,732,5,2012
897,187,4,671,7,2006
292,359,4,2920,9,2004
966,5,3,706,15,2015
59,397,2,1138,1,2004
594,323,1,2254,14,2019
951,97,3,780,7,2016
692,423,4,856,15,2006
894,368,1,219,12,2020
898,367,5,1875,0,2009
813,218,4,957,6,2007
100,467,3,771,15,2006
841,254,3,1231,7,2017
471,9,2,1388,5,2016
553,356,1,1477,1,2021
911,192,2,1886,7,2020
984,329,5,1838,6,2018
295,308,1,767,10,2003
21,78,2,1293,3,2010
509,38,2,192,10,2006
910,68,3,2163,12,2016
983,220,5,1135,1,2017
831,141,4,1248,10,2011
647,128,4,1377,4,2018
584,185,1,1568,5,2005
936,281,2,161,14,2002
758,342,4,2820,0,2020
154,341,5,1812,11,2021
80,340,2,177,1,2011
98,122,5,420,12,2016
204,498,5,2414,9,2006
47,106,4,2070,11,2001
887,274,3,574,9,2016
848,86,1,693,5,2007
805,494,4,2557,5,2011
792,261,2,2777,2,2005
334,246,2,1326,15,2006
115,303,1,885,14,2016
667,194,5,2722,2,2014
937,53,5,157,7,2001
981,477,3,911,15,2011
88,163,1,30,5,2018
442,55,5,1044,15,2016
50,94,2,2968,5,2006
11,139,4,1118,13,2010
709,384,3,972,11,2000
606,69,2,29,0,2010
734,306,2,2211,6,2010
853,251,4,2691,7,2021
564,133,2,1261,4,2014
152,118,1,1589,4,2019
850,492,2,2237,12,2017
811,305,4,2215,6,2003
836,51,4,2526,5,2020
46,87,1,1974,3,2016
516,475,2,2812,6,2009
814,451,1,2313,3,2010
446,356,5,2837,11,2012
30,376,4,910,11,2018
583,300,1,2753,13,2003
120,87,5,901,1,2009
582,237,1,453,7,2010
76,61,1,316,13,2017
758,414,2,2811,10,2006
369,275,3,1171,13,2011
298,61,4,362,0,2010
692,323,5,1325,5,2001
460,239,5,2913,10,2005
913,135,2,1352,6,2019
143,344,3,2076,14,2017
838,120,1,1642,15,2006
332,307,2,2971,4,2016
691,228,2,2001,13,2002
926,298,2,1954,0,2000
841,145,2,1527,3,2021
106,476,1,1708,0,2011
847,42,5,2950,12,2011
267,487,4,1701,0,2008
244,97,3,129,6,2015
729,79,2,1440,8,2002
364,24,1,1160,4,2000
214,335,5,650,9,2016
299,184,3,2943,15,2017
529,428,2,1929,8,2021
750,16,5,958,14,2016
633,302,4,77,2,2002
609,459,1,2374,0,2014
541,119,4,1562,11,2020
1,338,3,871,8,2012
175,243,4,1201,15,2003
891,363,3,2561,11,2013
715,19,1,2034,14,2021
219,298,2,410,8,2017
999,173,5,1325,12,2007
303,143,3,2047,8,2017
123,302,1,1862,1,2000
480,87,4,751,2,2009
758,350,2,2609,2,2010
666,399,3,2013,4,2000
198,4,3,2125,10,2018
735,360,5,1750,9,2014
890,195,5,238,1,2001
926,190,4,1931,3,2013
958,129,4,1471,1,2011
968,207,1,1355,7,2007
713,316,4,1952,14,2002
578,243,1,1566,7,2006
90,266,3,771,12,2009
14,487,5,1433,15,2015
316,381,5,595,15,2019
861,45,5,1388,12,2001
794,75,4,1358,13,2010
524,431,1,2088,7,2017
214,264,1,2734,14,2012
765,256,5,1207,12,2019
983,272,1,1268,4,2003
220,202,3,2662,14,2005
781,89,4,1793,0,2015
386,252,2,1195,1,2020
161,331,2,1274,10,2011
636,391,3,1882,13,2016
300,101,3,291,5,2009
151,232,3,590,12,2013
693,319,4,1324,11,2004
698,275,3,1407,15,2019
928,490,3,2710,8,2011
734,40,4,74,9,2017
329,361,3,2885,6,2010
237,32,3,1797,6,2012
668,369,3,2258,8,2005
273,203,5,151,3,2019
550,83,2,1042,15,2001
363,179,4,2603,6,2018
227,411,3,2923,13,2001
643,344,5,588,8,2012
805,252,3,2041,15,2012
826,389,2,756,0,2010
82,432,1,992,0,2004
765,232,5,494,13,2000
973,338,1,2640,7,2015
423,336,3,1485,13,2004
205,88,3,851,7,2002
504,13,5,78,2,2006
613,108,2,1318,7,2001
263,248,4,174,15,2017
308,479,3,1554,13,2013
646,496,2,446,10,2008
949,219,4,998,13,2000
449,298,2,2412,13,2007
801,112,4,1291,0,2002
433,94,5,1664,14,2006
786,156,5,1888,9,2019
981,52,3,1920,15,2017
32,144,4,1111,2,2006
386,130,2,820,7,2003
482,127,5,2411,14,2011
734,48,1,1133,0,2001
177,143,4,769,12,2004
478,139,5,2688,4,2006
231,327,4,1323,5,2019
460,98,1,2605,13,2001
187,58,4,1171,5,2004
386,351,5,2749,11,2005
961,497,4,272,10,2006
386,280,4,1082,7,2007
394,342,1,2995,15,2005
204,271,3,2071,4,2006
900,71,2,2425,3,2007
664,358,4,2146,0,2020
874,355,3,1482,15,2020
30,263,1,1413,0,2013
631,228,3,2343,13,2017
685,280,5,1055,0,2010
345,332,3,1715,15,2015
422,414,5,1563,9,2021
668,115,5,392,13,2006
2,218,4,382,15,2003
361,303,4,842,9,2019
35,37,3,636,6,2017
450,457,1,288,14,2017
703,317,2,25,0,2006
818,404,1,876,14,2020
891,425,2,1171,12,2006
400,465,5,2055,9,2004
959,28,1,1533,3,2015
90,63,4,2371,8,2014
706,290,4,21,8,2003
769,168,4,798,15,2012
495,30,2,874,14,2008
753,119,3,1470,14,2020
234,370,2,2866,0,2021
154,56,2,134,13,2005
882,284,3,2101,2,2001
112,253,1,2595,7,2004
878,214,5,795,4,2003
256,122,2,1154,10,2009
820,230,3,2769,8,2003
60,385,2,1277,5,2019
302,171,3,535,1,2012
749,261,2,813,0,2017
487,310,3,2563,0,2005
629,319,2,386,10,2014
633,15,1,1763,8,2009
522,8,1,2998,3,2013
512,432,1,1176,1,2013
543,440,1,1565,11,2008
849,230,1,1975,0,2007
787,417,5,1083,7,2008
509,69,4,1597,9,2001
806,181,5,2563,13,2019
514,156,2,1173,3,2010
717,164,2,2767,6,2011
389,316,2,2516,15,2004
960,373,4,2589,5,2004
943,97,5,2289,8,2017
986,153,3,661,10,2007
598,119,5,1555,0,2015
92,38,3,2769,3,2003
505,281,3,2947,12,2010
647,379,5,2141,8,2020
980,116,4,16,11,2011
367,303,5,1407,4,2006
790,125,5,2990,6,2017
50,18,4,2384,6,2021
416,81,4,1497,7,2021
777,240,3,1246,6,2006
164,462,4,1409,9,2002
676,385,2,1080,15,2001
524,466,1,755,12,2018
956,393,5,1880,7,2015
569,458,4,1381,8,2000
681,489,2,469,12,2010
356,169,2,2062,15,2006
973,240,2,782,2,2006
799,196,1,1245,13,2020
17,146,4,952,5,2015
153,46,3,581,12,2006
960,446,1,1462,2,2007
925,26,2,18,4,2014
412,257,5,2712,13,2007
756,143,3,2622,2,2001
321,164,4,1849,13,2003
604,54,3,2243,12,2014
779,147,4,1749,6,2007
506,165,5,23,11,2001
760,391,5,1774,4,2003
295,16,2,2473,0,2000
272,221,2,983,13,2000
269,284,3,1221,13,2008
163,152,1,1437,14,2015
23,211,5,2930,0,2012
252,333,2,1421,14,2004
408,416,4,1980,13,2012
402,173,5,1560,3,2009
745,24,4,271,12,2008
404,318,2,1494,3,2012
642,212,3,2136,6,2002
777,103,2,2756,12,2007
944,53,1,2898,8,2009
325,108,4,1609,8,2001
995,164,4,1966,0,2006
102,420,3,1889,9,2013
945,391,4,2893,12,2012
95,447,2,2694,3,2003
55,425,5,719,14,2000
393,131,4,391,15,2006
34,296,4,1698,1,2015
473,334,1,1771,9,2021
648,165,3,1725,0,2008
438,216,3,1417,8,2020
278,18,5,2572,11,2005
342,318,2,1397,8,2003
161,65,3,650,0,2010
861,265,1,2547,10,2018
188,444,3,1134,4,2011
490,324,1,1561,11,2020
740,52,2,2364,10,2010
100,422,4,1328,3,2017
899,416,2,1647,0,2008
500,293,3,2882,12,2006
360,116,3,1572,10,2017
511,291,2,2832,1,2000
471,359,4,2646,11,2021
217,171,2,408,3,2000
90,318,5,2046,8,2018
420,339,1,2667,6,2002
985,130,4,452,10,2002
65,13,2,1738,2,2010
314,320,3,2689,1,2016
396,89,5,1833,5,2008
749,229,1,525,6,2012
650,165,2,2030,5,2001
125,86,2,2532,9,2008
314,486,5,2301,13,2000
669,92,2,961,1,2020
933,444,2,2259,6,2018
113,333,2,1289,11,2001
461,371,1,2396,10,2006
120,41,5,1685,9,2017
294,371,4,2772,9,2013
606,50,2,450,12,2014
869,260,4,1617,5,2007
224,252,1,944,10,2003
608,264,1,327,9,2010
30,1,2,2191,5,2004
191,206,2,740,15,2017
257,128,2,1523,14,2016
949,385,1,209,8,2011
822,248,5,2658,15,2018
685,431,5,2262,8,2014
482,250,3,940,13,2003
346,398,2,1766,0,2016
949,370,3,1324,14,2007
511,123,1,234,4,2012
259,277,4,2524,2,2004
14,304,3,1843,1,2014
177,282,5,239,9,2009
83,118,4,292,7,2016
710,167,1,2001,5,2004
171,134,4,583,0,2004
832,170,3,2427,2,2020
499,450,1,2031,1,2002
939,98,5,953,6,2007
170,434,5,716,12,2011
637,183,1,2750,3,2018
431,140,1,1581,10,2007
701,466,3,379,15,2011
844,228,1,663,1,2001
492,276,5,2779,13,2016
361,25,1,90,12,2012
345,299,4,2097,0,2020
698,488,2,649,5,2013
90,235,5,2331,6,2009
644,280,4,623,14,2005
970,382,2,1879,10,2017
451,190,5,324,12,2002
999,91,1,2149,13,2005
157,303,5,2093,2,2002
161,453,5,1356,9,2019
147,474,2,1830,5,2012
900,19,4,266,12,2001
437,470,1,287,13,2004
323,417,2,782,12,2009
986,136,5,2010,3,2010
766,494,2,1711,3,2008
878,39,1,180,10,2013
420,332,5,1351,2,2017
911,56,5,56,14,2016
199,45,1,1131,6,2008
606,474,5,1466,3,2014
480,393,3,1396,5,2000
617,123,3,928,0,2001
814,123,5,561,11,2000
142,310,1,2976,2,2006
163,487,3,1540,2,2003
503,309,4,108,6,2001
827,428,2,677,2,2007
163,474,1,994,13,2020
756,153,1,168,4,2001
882,445,1,2254,2,2020
302,493,3,2427,13,2009
206,314,2,2162,2,2007
182,419,1,1183,6,2002
972,126,4,2524,15,2010
569,53,5,2136,14,2000
2,169,4,2989,4,2008
847,41,3,1669,4,2013
761,97,4,2985,15,2009
193,215,3,1626,9,2012
704,85,3,2401,14,2015
306,210,4,596,1,2020
585,431,2,64,9,2013
951,366,1,26,9,2016
249,17,1,1032,8,2002
274,243,1,936,1,2012
278,201,1,2843,11,2001
646,183,2,2773,3,2011
317,105,4,878,10,2016
971,470,1,2810,12,2011
280,76,4,1729,11,2014
613,386,5,2215,8,2010
135,165,4,1808,7,2018
131,113,1,1099,2,2011
124,398,4,1861,2,2004
178,181,5,2419,4,2011
250,369,1,488,9,2000
204,466,4,543,11,2018
125,80,2,1601,9,2017
979,270,2,871,2,2006
444,321,4,2864,12,2018
30,290,4,1096,7,2006
672,483,3,751,14,2017
250,484,4,2610,0,2011
317,253,3,1271,1,2006
758,25,1,1018,13,2003
872,9,2,2139,0,2021
156,32,1,1134,11,2018
666,188,1,616,7,2007
857,434,5,576,12,2020
943,81,2,1805,1,2003
242,239,1,2899,4,2009
691,414,1,1177,15,2002
110,410,1,1108,0,2007
729,407,5,704,15,2014
484,366,2,2616,3,2003
369,482,4,2363,12,2006
732,295,4,44,9,2020
840,192,4,2995,15,2008
379,185,4,2993,13,2009
296,412,3,1970,6,2014
950,495,5,1527,13,2002
260,441,1,566,13,2007
13,181,5,2640,4,2012
593,90,5,2642,8,2021
966,141,2,1939,5,2011
307,438,5,2167,10,2012
585,88,4,338,15,2019
989,426,4,2392,15,2015
19,366,3,418,7,2003
219,445,1,237,13,2006
259,16,5,554,2,2019
159,109,1,2171,15,2016
557,47,4,431,3,2007
946,154,2,1065,11,2016
878,341,2,2444,8,2000
597,211,2,2666,1,2013
838,456,4,515,0,2019
376,244,5,1927,14,2018
923,178,4,2032,0,2013
790,121,3,1021,9,2014
484,459,2,1965,8,2004
77,226,5,1873,1,2016
697,75,5,766,5,2015
745,473,1,793,14,2020
703,366,2,681,12,2002
799,377,5,546,8,2015
289,449,4,2411,14,2004
797,409,2,1285,5,2010
485,351,3,1529,2,2010
469,198,3,2423,15,2019
939,335,1,181,9,2016
960,79,3,59,8,2019
859,413,4,965,5,2020
575,175,4,69,2,2009
442,454,4,566,2,2015
953,126,3,1646,4,2001
275,237,5,303,8,2021
470,452,4,792,3,2005
492,392,3,492,0,2005
676,247,1,1806,15,2013
25,133,4,2368,4,2017
338,264,5,686,13,2008
489,115,3,1826,3,2003
609,81,1,2825,9,2003
468,182,3,2357,0,2009
38,359,4,1453,4,2018
410,119,4,197,2,2013
99,335,5,1755,1,2001
499,349,3,2368,10,2001
617,405,1,798,1,2008
270,31,4,800,2,2017
269,153,1,2957,12,2017
786,209,1,2981,9,2000
477,277,1,1591,12,2003
721,131,2,2377,10,2006
228,184,1,29,4,2020
474,439,5,1973,4,2018
826,254,4,108,8,2016
924,259,5,2636,13,2006
639,109,2,2594,9,2007
870,227,2,2254,10,2001
885,11,2,2447,5,2001
240,361,4,1071,14,2021
709,307,4,989,9,2007
304,467,5,2262,4,2004
967,96,4,666,7,2016
353,2,2,667,3,2010
427,50,2,554,15,2016
987,44,1,347,8,2006
971,307,5,2995,13,2018
502,32,4,245,11,2005
302,476,5,965,6,2008
808,299,4,1763,0,2003
748,483,3,1263,15,2009
583,246,4,2017,0,2002
102,447,5,866,14,2009
434,45,3,2731,13,2019
154,144,5,1733,9,2011
573,26,3,401,11,2010
223,103,2,948,7,2017
272,350,4,941,14,2002
881,429,5,1155,6,2007
583,300,3,1536,5,2006
29,361,2,2477,15,2001
186,399,3,923,12,2012
586,498,5,1229,2,2015
811,453,2,2267,9,2011
450,74,3,2456,3,2003
641,272,4,767,15,2006
625,227,5,835,13,2016
469,224,5,1917,11,2019
455,312,2,1654,0,2016
886,210,5,2135,2,2003
261,310,3,564,15,2004
345,175,1,2290,4,2009
344,176,1,2977,1,2010
630,217,2,946,1,2006
60,361,4,546,0,2005
383,165,3,1364,9,2001
389,179,3,2920,0,2015
857,112,1,592,15,2007
674,204,2,381,2,2003
129,207,2,2286,5,2000
331,203,3,1758,4,2004
687,303,3,966,3,2016
554,289,3,1322,14,2010
380,290,5,773,13,2003
27,400,1,1581,1,2015
88,33,2,991,7,2018
997,125,3,807,10,2018
433,45,2,1640,15,2000
321,92,4,1838,4,2010
120,448,3,782,0,2015
661,112,3,2441,0,2008
304,59,1,382,15,2007
126,347,2,1512,1,2020
851,14,1,247,7,2001
325,147,3,1714,14,2012
506,71,5,2706,8,2017
427,33,2,18,8,2009
620,53,3,890,11,2012
227,411,2,2268,6,2011
161,367,3,1611,4,2000
630,348,2,2251,2,2019
225,275,2,2266,13,2008
481,370,5,2665,14,2013
904,375,3,2201,15,2001
703,234,3,2290,4,2008
778,189,3,2057,1,2017
139,89,1,275,13,2014
137,490,1,2572,4,2020
555,250,2,662,8,2016
841,326,3,1006,11,2003
54,489,1,2253,6,2007
166,161,5,1072,3,2021
176,267,1,2295,14,2009
316,56,3,732,15,2012
223,293,3,2977,8,2008
917,260,5,1719,6,2004
649,474,2,2399,3,2003
707,281,3,2121,14,2020
348,184,4,2577,0,2009
612,200,4,13,7,2006
997,208,2,1099,15,2017
151,148,3,1826,6,2004
372,412,5,2181,11,2010
69,499,2,1658,5,2017
549,21,3,2936,9,2002
879,221,1,1730,13,2004
53,459,5,742,1,2019
480,91,5,2121,2,2007
865,174,2,1384,9,2007
310,313,3,1081,8,2002
909,428,2,2820,2,2009
294,39,5,2202,2,2016
979,368,5,2660,10,2012
42,277,3,2468,14,2019
469,299,1,2653,1,2014
35,315,1,1556,10,2002
45,120,2,1825,6,2016
444,260,2,1191,8,2004
687,197,3,319,7,2014
325,455,1,2414,2,2004
974,132,1,1657,13,2002
794,360,3,2724,8,2014
162,289,1,1891,6,2001
433,92,2,2489,14,2017
308,24,5,1615,6,2019
361,252,5,1364,12,2009
283,378,3,911,4,2001
76,317,4,2279,5,2007
326,271,1,1481,7,2007
983,12,4,116,0,2014
831,350,4,2265,9,2021
16,414,1,2050,8,2016
526,407,4,864,8,2007
276,369,2,600,12,2002
336,158,2,2802,9,2018
496,2,4,1454,3,2006
804,414,2,2473,15,2006
931,77,5,1468,13,2010
248,111,5,253,13,2000
404,34,3,197,8,2006
926,244,3,2594,4,2002
942,481,1,151,3,2013
443,470,2,1782,11,2001
748,111,5,1164,6,2015
603,296,3,808,5,2016
389,317,5,10,13,2003
981,224,5,855,10,2016
75,391,1,2640,6,2007
883,419,4,930,3,2010
92,160,3,442,12,2001
199,237,1,1515,0,2016
164,56,5,2316,0,2013
996,61,5,255,0,2020
788,194,4,1967,11,2011
730,390,2,1660,12,2014
100,177,1,2782,3,2007
140,227,4,1270,15,2012
882,51,5,829,11,2016
853,101,4,815,4,2000
674,105,5,483,7,2009
175,5,4,2467,13,2019
61,262,5,2371,4,2013
524,144,5,2650,0,2014
525,357,5,2741,11,2013
126,77,1,1945,9,2001
82,8,1,1847,8,2017
897,349,2,1443,13,2011
452,80,4,2796,15,2010
314,361,2,137,4,2005
635,306,3,857,3,2016
902,232,5,2379,0,2014
401,411,3,1936,1,2021
898,452,1,1699,13,2010
718,246,1,185,12,2008
358,240,1,526,12,2014
516,214,5,2652,11,2016
460,427,3,1106,0,2016
49,254,2,2757,6,2003
815,340,3,887,8,2013
969,326,1,1333,4,2000
440,351,1,417,8,2008
945,157,4,2937,5,2001
128,277,2,2335,5,2009
589,181,3,2403,6,2018
835,31,5,613,12,2009
661,482,1,1504,10,2018
65,287,2,1795,8,2009
897,469,1,2263,13,2003
514,444,4,1320,8,2019
900,352,2,1226,3,2015
64,410,2,2512,11,2000
199,87,2,962,5,2017
392,14,1,1352,1,2015
69,473,5,2678,15,2000
163,266,1,1576,1,2019
621,186,4,2789,4,2012
866,449,2,2066,12,2012
142,324,4,2821,12,2006
748,324,1,2103,14,2009
541,92,4,1339,5,2001
565,308,2,1311,8,2002
690,322,5,2764,14,2010
504,60,2,983,0,2006
990,105,4,927,1,2000
266,84,5,1681,4,2008
378,477,4,261,3,2002
67,51,4,2944,10,2007
575,476,5,1632,10,2019
58,122,4,2690,11,2016
863,215,1,562,6,2013
700,56,3,2055,2,2016
869,374,5,2833,14,2005
151,271,3,1898,14,2015
779,90,3,1051,15,2010
202,208,5,1598,5,2020
763,77,1,557,3,2016
553,425,1,1294,5,2012
985,199,3,2712,2,2007
100,259,4,1267,14,2019
882,170,3,507,5,2005
975,11,4,879,12,2004
812,410,4,2075,4,2011
939,373,4,2701,15,2000
296,384,1,413,10,2009
85,224,4,1437,2,2011
837,494,4,2417,6,2008
673,381,3,1296,15,2011
994,333,4,386,14,2001
18,68,5,1294,1,2005
982,255,5,2538,12,2020
599,265,4,1431,15,2020
719,27,5,1330,0,2014
528,337,5,1223,5,2006
805,373,2,1073,0,2021
734,21,3,2548,0,2010
164,88,3,1710,5,2006
803,45,4,1468,3,2016
906,170,4,794,14,2011
406,123,4,941,14,2001
979,129,2,653,2,2014
524,12,1,2675,9,2014
30,168,4,2894,2,2006
441,48,1,360,5,2013
636,205,4,2930,13,2009
320,201,2,1367,14,2012
545,174,4,2112,2,2021
502,43,2,281,4,2007
425,222,5,1785,9,2017
224,349,1,45,2,2001
436,308,5,1042,3,2015
185,229,4,1713,7,2008
969,256,1,2026,10,2010
970,77,3,1851,0,2006
950,256,2,690,7,2015
894,337,5,1557,13,2005
735,52,2,1186,11,2000
389,244,4,1867,1,2005
361,257,2,427,4,2005
491,133,1,2354,5,2015
278,397,4,2031,13,2021
957,120,2,2000,1,2004
924,246,1,1008,5,2004
908,300,3,2469,5,2011
511,321,2,1426,10,2017
101,420,1,1333,10,2012
760,33,3,2480,3,2004
907,47,4,2568,4,2013
647,117,3,681,0,2019
554,146,5,2441,10,2006
76,356,1,705,11,2010
609,201,3,1915,14,2008
146,69,3,645,12,2015
144,258,3,5,2,2007
49,427,5,1575,6,2012
458,406,5,1814,10,2004
636,445,1,150,3,2004
914,355,1,500,2,2003
70,302,4,2450,11,2003
102,192,1,2767,15,2001
607,148,4,237,15,2014
326,81,1,323,10,2021
865,494,3,2517,2,2003
473,147,3,1883,3,2004
198,141,4,2562,3,2016
406,164,2,187,4,2016
668,221,1,1615,0,2005
6,436,5,138,14,2020
176,487,3,1190,11,2000
817,455,3,2689,4,2010
460,245,4,1151,13,2003
87,60,2,2069,6,2001
297,168,3,1672,0,2010
302,500,2,190,7,2009
120,361,3,1857,14,2005
582,440,4,1163,6,2005
436,203,3,1645,1,2008
736,81,3,2837,2,2007
592,53,4,1908,10,2011
45,268,3,2732,14,2021
328,3,3,2636,7,2004
146,450,1,580,13,2003
664,63,2,698,6,2021
137,248,2,1048,6,2009
786,3,1,964,7,2012
360,371,1,261,11,2001
120,474,4,644,4,2011
71,358,1,1652,5,2018
139,454,4,1775,5,2011
349,116,5,2216,5,2013
578,2,4,205,4,2019
286,428,3,1854,12,2007
498,325,1,1887,5,2003
435,481,4,472,1,2018
137,226,4,2840,9,2015
223,162,5,1686,15,2003
452,437,4,1439,15,2007
710,146,5,1209,3,2014
988,280,2,304,1,2008
377,459,3,2267,6,2004
195,426,5,1094,0,2012
253,63,1,2647,7,2019
31,64,4,1225,3,2013
159,9,4,206,4,2008
247,147,5,2052,1,2020
807,424,4,2901,7,2001
241,132,3,351,0,2011
741,93,2,2244,12,2005
182,312,4,988,0,2011
709,257,5,2924,1,2019
466,16,3,2751,0,2009
171,3,3,2086,13,2004
850,130,3,218,9,2004
103,241,4,24,8,2019
45,228,3,83,12,2004
126,413,5,193,12,2002
591,186,2,1428,8,2007
646,356,1,1165,14,2019
955,19,5,2173,11,2003
61,83,4,1161,1,2016
682,262,5,710,2,2019
521,316,2,2164,4,2015
847,378,2,2800,9,2015
380,13,1,1590,8,2013
116,300,2,51,2,2006
633,65,1,500,2,2013
84,456,1,1344,1,2001
186,383,3,2627,15,2018
825,233,5,104,11,2011
414,58,4,2175,1,2010
390,494,1,1225,8,2014
243,58,2,2095,8,2001
811,123,3,699,12,2016
348,354,2,284,11,2010
800,405,1,650,8,2014
675,238,5,2722,6,2021
29,435,2,1618,0,2010
690,167,3,1582,11,2012
945,43,5,2634,15,2005
224,65,4,1781,5,2014
703,208,2,320,9,2007
244,340,2,662,15,2014
229,8,4,1786,8,2014
653,328,1,444,11,2014
227,373,4,827,0,2017
55,467,4,2628,5,2008
547,462,5,646,10,2001
481,24,1,724,12,2001
100,269,1,1142,13,2013
649,459,1,937,7,2007
990,326,1,2870,5,2014
146,280,1,2253,14,2008
573,215,1,1147,10,2020
505,64,2,1654,13,2008
821,419,4,1469,2,2007
901,187,4,952,14,2016
660,232,1,1837,9,2014
535,430,4,354,1,2020
770,141,2,1653,9,2004
444,494,5,2641,13,2001
841,208,1,2943,15,2015
754,98,3,2147,5,2014
643,212,3,1062,2,2002
288,59,3,1965,0,2005
161,404,3,1594,12,2013
393,122,4,872,4,2014
151,167,4,2129,14,2006
878,291,5,572,0,2007
511,446,2,591,13,2011
951,311,1,1651,1,2000
797,481,4,2648,2,2017
984,336,5,529,15,2000
441,270,5,2986,4,2020
869,163,3,1612,5,2015
966,40,3,2202,12,2020
382,322,1,792,3,2017
563,249,4,570,12,2015
827,51,3,803,14,2006
874,328,5,1660,8,2009
554,309,2,1225,12,2001
331,104,2,1311,4,2009
789,263,5,1812,2,2006
568,209,3,2157,9,2012
252,12,1,2346,5,2021
186,273,5,2846,1,2020
897,460,5,1618,5,2014
27,196,2,1119,14,2011
223,353,3,944,13,2007
142,494,2,633,14,2011
51,290,3,902,1,2006
963,5,2,1506,8,2018
751,368,4,1408,14,2008
830,189,2,1546,10,2008
989,51,1,1566,0,2012
875,273,1,2737,14,2015
707,55,5,848,2,2013
953,315,2,2969,6,2003
80,147,1,1031,1,2014
618,26,1,1932,11,2004
492,418,1,487,3,2017
991,113,1,2987,13,2000
751,298,1,759,14,2006
536,329,1,2380,9,2015
515,430,1,483,6,2013
716,55,5,2820,6,2002
237,214,5,1604,6,2019
983,62,1,896,12,2004
893,210,4,2275,6,2008
845,240,2,2135,14,2020
372,203,5,1861,11,2016
657,324,3,1115,11,2003
614,456,2,2244,15,2010
759,90,3,2287,15,2018
937,298,1,1247,9,2003
611,295,2,1136,3,2010
745,11,2,58,13,2005
919,393,2,963,10,2001
917,492,5,2566,7,2015
745,16,4,1076,6,2010
551,430,3,1968,9,2021
217,272,4,2291,3,2018
374,368,1,589,7,2010
414,256,2,2923,9,2003
197,354,3,1821,9,2013
674,479,3,2922,6,2002
927,282,3,1705,10,2003
924,500,2,938,2,2014
897,489,3,1414,10,2000
964,115,5,2768,12,2021
184,38,3,1125,5,2021
95,95,2,1104,5,2007
836,494,2,961,6,2014
166,347,3,2067,0,2020
22,130,1,929,14,2020
512,114,3,2944,12,2000
585,254,4,2337,7,2002
749,126,3,1080,8,2020
475,295,3,2667,3,2014
772,473,3,1220,9,2000
129,285,2,2838,10,2012
564,158,5,2721,1,2009
278,146,1,850,0,2010
871,370,4,980,13,2018
657,222,3,2723,6,2007
624,385,3,149,13,2020
178,67,1,2038,7,2021
497,256,4,1816,15,2007
113,2,4,553,1,2000
636,13,5,210,0,2017
551,57,2,1954,14,2003
760,339,4,2548,13,2021
134,96,2,1480,10,2000
834,173,2,2933,13,2001
775,136,2,15,15,2008
184,362,3,1193,1,2005
637,41,3,1229,12,2003
606,224,3,2195,11,2021
920,448,1,15,0,2019
310,63,1,974,2,2007
895,242,5,1086,5,2021
876,182,1,461,11,2017
28,55,5,767,9,2001
865,28,2,557,6,2013
904,483,5,196,11,2014
898,342,2,1730,7,2002
851,341,4,1608,1,2017
221,397,3,1555,14,2006
784,19,2,846,5,2003
726,139,5,1612,6,2019
49,81,4,1582,9,2003
928,255,5,1705,12,2011
509,205,3,717,1,2012
965,288,4,1105,12,2011
721,456,4,2402,12,2011
242,396,3,2295,11,2003
311,105,2,775,2,2011
223,413,1,538,14,2015
116,335,2,1759,4,2016
45,395,3,186,14,2009
325,446,1,2127,12,2007
383,465,5,1819,12,2009
792,72,2,2872,9,2017
719,409,2,1387,5,2004
563,86,3,781,7,2019
918,308,1,1862,10,2007
219,305,4,629,4,2019
118,79,1,2948,7,2005
139,327,2,1130,1,2003
678,115,3,33,13,2008
161,156,1,113,15,2011
529,146,2,1023,2,2012
395,79,3,1778,0,2016
624,454,1,1302,15,2014
521,482,2,2785,11,2011
809,430,4,2555,2,2004
119,158,2,2853,12,2011
286,267,2,161,7,2005
568,80,2,2413,8,2004
761,239,1,2819,7,2019
538,56,4,1606,15,2011
209,352,3,451,9,2019
904,373,3,474,15,2018
8,41,2,2550,2,2008
820,59,1,2133,2,2018
362,282,5,160,0,2007
481,59,5,1505,8,2017
918,36,2,1441,1,2007
131,378,1,2159,13,2013
191,452,1,1446,8,2006
